B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,P_G,P_GS,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,game.key
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8,8,1,1,2,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,2,23,14,COL200004110
1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,10,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,3,3,28,17,COL200004130
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,12,11,2,2,4,4,0,0,0,0,1,1,2,0,0,0,0,1,0,2,1,2,3,42,27,COL200004162
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,2,17,7,SLN200004220
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,4,3,3,2,4,2,0,0,0,1,0,1,0,1,0,1,0,0,2,2,0,2,23,13,MON200004260
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,10,5,5,7,8,1,0,0,0,2,0,1,1,0,0,0,0,0,2,2,1,1,47,25,COL200004290
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,6,2,CLE200009130
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,4,2,2,1,2,1,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,2,26,13,DET200009162
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,6,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3,1,22,10,BOS200009212
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,12,10,TBA200009300
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,2,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,18,7,TBA200010010
