B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,P_G,P_GS,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,game.key
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,5,2,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,26,13,BOS200106270
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,5,1,1,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,2,1,2,0,34,16,BOS200107060
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,5,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,16,CHA200107210
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,11,7,0,0,1,1,0,0,0,0,2,0,1,1,1,1,0,1,0,0,0,4,1,35,18,BOS200108150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,15,7,BOS200108170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,13,11,4,4,4,8,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,5,1,44,25,BOS200108190
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,9,2,2,5,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,29,19,BOS200109060
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,10,10,2,2,5,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,25,17,BOS200109190
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,17,15,2,2,3,4,1,0,0,0,2,0,5,0,0,0,0,1,0,3,3,3,4,46,25,BOS200109230
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,26,26,3,3,9,12,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,3,10,70,45,BAL200110052
