B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,P_G,P_GS,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,game.key
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,18,12,8,8,5,9,1,0,1,0,5,0,3,0,0,0,1,0,0,0,0,2,3,71,38,ANA200004050
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,26,20,4,4,8,9,1,0,0,0,5,0,4,2,1,0,0,0,0,0,0,3,5,101,57,NYA200004120
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,28,23,2,2,5,7,2,0,0,0,3,0,3,0,1,1,0,1,0,0,0,4,10,90,50,TEX200004170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,19,18,8,7,8,19,2,0,3,0,0,0,2,0,1,0,0,0,0,0,0,5,2,66,43,TOR200004220
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,25,23,0,0,3,3,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,5,10,61,38,NYA200004280
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,28,25,5,5,8,11,3,0,0,0,3,0,6,0,0,0,0,2,0,0,0,7,4,94,57,CLE200005030
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,31,30,3,3,8,15,4,0,1,0,1,0,4,1,0,0,0,2,0,0,0,9,9,81,49,NYA200005090
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,32,29,2,2,8,11,3,0,0,0,2,0,2,0,1,0,0,0,0,0,0,4,15,71,43,DET200005140
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,27,22,2,2,6,10,1,0,1,0,4,0,5,0,0,1,0,0,0,0,0,4,7,101,56,CLE200005200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,32,27,4,4,7,11,1,0,1,0,4,0,6,0,0,1,0,0,0,0,0,6,7,98,60,NYA200005260
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,20,15,7,6,6,12,0,0,2,0,4,0,3,0,0,0,1,0,0,0,0,2,5,65,32,NYA200005310
1,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,28,25,6,6,7,16,3,0,2,0,2,0,3,0,1,0,0,0,0,0,0,8,6,77,43,MON200006050
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,23,21,1,1,4,6,2,0,0,0,1,0,5,0,0,0,1,0,0,0,0,4,8,69,46,NYA200006160
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,30,24,4,4,8,13,3,1,0,0,4,0,4,0,0,1,1,1,0,0,0,4,9,86,48,BOS200006210
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,24,23,6,6,11,19,2,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,8,79,48,DET200006270
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,27,25,7,4,6,18,0,0,4,0,2,1,5,0,0,0,0,1,0,0,0,5,8,77,49,NYA200007040
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,23,21,6,6,6,13,1,0,2,0,2,1,4,0,0,0,0,0,0,0,0,2,9,59,34,NYA200007170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,25,23,3,3,6,10,1,0,1,0,2,0,5,1,0,0,0,0,0,0,0,4,8,76,45,NYA200007220
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,28,22,8,8,9,12,3,0,0,0,5,0,3,1,0,0,1,1,0,0,0,8,3,110,59,MIN200007270
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,28,23,3,3,7,11,1,0,1,0,5,0,6,1,0,0,0,0,0,0,0,4,6,119,64,NYA200008050
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,27,26,2,2,8,11,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,4,6,93,63,NYA200008100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,23,21,2,2,7,7,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,4,7,78,47,TEX200008150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,20,19,0,0,2,2,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,6,5,81,47,NYA200008200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,18,14,6,6,5,10,2,0,1,0,3,0,3,0,1,0,0,0,0,0,0,3,3,64,35,OAK200008250
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,26,22,1,1,5,5,0,0,0,0,4,0,6,0,0,0,0,1,0,0,0,3,6,89,48,SEA200008300
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,11,8,1,1,1,2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,4,28,11,KCA200009050
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,31,25,6,6,9,10,1,0,0,0,4,0,6,0,1,0,1,0,0,0,0,4,7,92,53,NYA200009150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,20,15,7,7,6,10,2,1,0,0,2,0,1,1,1,1,1,0,0,0,0,4,5,50,30,TOR200009200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,8,4,4,5,7,2,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,4,40,18,NYA200009250
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,23,19,6,6,8,16,2,0,2,0,3,0,4,1,1,0,0,0,0,0,0,5,2,72,41,BAL200009300
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,17,13,3,3,6,9,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,3,1,76,42,BOS200105280
