B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,P_G,P_GS,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,game.key
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,7,DET200004140
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,9,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,3,2,34,21,BOS200005050
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,11,10,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5,2,35,20,NYA200005080
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,16,13,2,2,4,6,2,0,0,0,3,1,3,1,0,0,0,0,0,2,0,5,1,60,35,TBA200005130
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,7,0,0,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,29,20,TEX200005170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,8,2,2,3,5,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,2,30,19,SEA200005210
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,7,1,1,1,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,26,17,TBA200005240
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,18,16,1,1,6,6,0,0,0,0,1,0,5,2,0,0,1,0,0,2,2,4,2,65,40,TBA200005260
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,24,22,3,2,7,7,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,6,5,76,53,TBA200005310
1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,21,32,27,3,0,5,9,1,0,1,0,5,2,7,1,0,0,0,1,0,0,0,11,2,116,69,PHI200006050
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,20,19,3,3,6,10,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,9,2,63,42,TBA200006110
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,19,17,4,4,8,8,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,4,3,60,36,TBA200006170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,23,23,4,4,7,13,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,10,2,88,56,TEX200006230
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,19,17,9,9,7,18,3,1,2,0,2,0,1,0,0,0,0,1,0,0,0,8,1,86,53,TBA200006290
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,16,14,7,7,7,14,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,5,1,58,35,TBA200007040
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,12,11,0,0,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,2,35,19,TBA200008060
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7,3,TBA200008100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,13,12,0,0,2,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,5,2,35,20,TBA200008120
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,9,BOS200008150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,12,10,CHA200008180
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,8,3,3,4,8,1,0,1,0,1,0,1,0,0,0,0,0,0,2,2,3,0,35,21,CHA200008200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,10,5,MIN200008230
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,BAL200008250
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,6,2,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,18,12,BAL200008262
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,15,14,2,2,4,9,0,1,1,0,1,0,2,2,0,0,0,0,0,3,0,6,2,61,34,TBA200008290
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,13,13,2,2,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,48,30,TBA200009010
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,12,11,1,1,2,2,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,4,1,41,28,TBA200009030
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,25,23,0,0,2,3,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,12,7,72,46,OAK200009080
