B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,P_G,P_GS,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,game.key
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,4,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,18,10,OAK200004040
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,4,OAK200004090
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,5,1,1,2,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,16,13,OAK200004120
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,11,6,BOS200004150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,11,7,BOS200004170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,7,1,1,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,21,12,CLE200004180
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,4,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,17,10,OAK200004210
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,4,2,OAK200004230
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,2,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,19,11,OAK200004260
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,13,10,MIN200004280
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,KCA200005010
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,6,3,3,4,7,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,27,13,KCA200005020
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,11,10,4,3,5,5,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,1,1,37,24,TEX200005060
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,12,10,ANA200005090
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,6,1,1,2,3,1,0,0,0,1,0,3,0,0,0,0,0,0,1,1,1,0,20,12,ANA200005100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,4,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,18,10,OAK200005110
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,OAK200005150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,7,OAK200005170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,6,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,16,13,OAK200005210
