B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,P_G,P_GS,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,game.key
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,22,16,1,1,3,4,1,0,0,0,6,0,1,1,0,0,0,0,0,0,0,9,3,90,46,SEA200004060
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,25,22,3,3,8,11,1,1,0,0,2,0,2,0,0,0,1,0,0,0,0,4,8,78,49,BOS200004120
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,23,21,1,1,8,9,1,0,0,0,2,0,4,1,0,0,0,0,0,0,0,8,1,89,55,BOS200004170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,23,21,3,3,7,13,3,0,1,0,2,0,2,1,0,0,0,0,0,0,0,6,6,73,42,TEX200004260
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,21,20,4,4,7,12,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,8,3,61,39,BOS200005010
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,26,26,3,3,9,11,2,0,0,0,0,0,6,1,0,0,0,0,0,0,0,5,6,81,56,BOS200005070
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,24,23,1,1,6,10,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,8,6,76,47,BAL200005130
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,26,24,0,0,4,4,0,0,0,0,2,0,8,1,0,0,0,0,0,0,0,7,5,88,58,BOS200005190
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,22,22,3,3,6,7,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,10,3,72,46,BOS200005240
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,27,25,2,2,8,10,2,0,0,0,1,0,4,2,1,0,0,0,0,0,0,11,2,92,60,BOS200005300
1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,18,28,25,4,4,8,18,1,0,3,0,2,0,1,0,0,1,0,0,0,0,0,8,7,70,44,PHI200006040
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10,19,15,4,4,6,7,1,0,0,0,3,0,2,0,0,1,0,1,0,0,0,2,5,58,34,ATL200006090
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,11,10,4,4,5,11,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,3,32,20,BOS200006180
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,12,10,4,4,5,7,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,41,24,MIN200007050
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,7,2,2,3,9,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,17,10,BOS200007080
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,20,17,2,2,4,7,0,0,1,0,2,0,4,0,0,1,0,0,0,0,0,3,5,53,31,BOS200007170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,20,19,0,0,2,2,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,9,3,91,55,BOS200007220
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,24,19,8,7,6,11,2,0,1,0,5,0,7,0,0,0,0,0,0,0,0,2,3,92,45,OAK200007290
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,SEA200008010
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,24,21,4,4,7,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,7,74,40,BOS200008040
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,22,19,2,2,4,11,1,0,2,0,3,0,5,0,0,0,0,0,0,0,0,3,7,68,36,ANA200008090
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,26,22,1,1,5,6,1,0,0,0,4,0,10,0,0,0,0,0,0,0,0,3,4,100,60,BOS200008150
