B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,P_G,P_GS,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,game.key
1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,21,30,29,4,4,8,11,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,10,3,89,59,HOU200007080
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,33,28,8,8,9,18,3,0,2,0,5,1,5,1,0,0,0,0,0,0,0,9,5,115,65,CLE200007170
1,4,3,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,24,30,26,4,4,4,8,1,0,1,0,2,0,9,0,0,1,1,1,0,0,0,8,6,111,65,HOU200007220
1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,19,16,4,4,5,7,2,0,0,0,3,0,4,1,0,0,0,0,0,0,0,5,2,62,33,ATL200007280
1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,24,21,3,3,4,7,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,9,6,78,44,FLO200008020
1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,26,21,4,3,6,10,1,0,1,0,5,0,5,1,0,0,0,0,0,0,0,7,3,92,52,HOU200008070
1,2,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,28,23,3,3,6,6,0,0,0,0,4,0,9,0,0,1,0,0,0,0,0,5,3,114,62,PHI200008120
1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,18,24,21,2,2,3,6,0,0,1,0,3,0,5,0,0,0,0,0,0,0,0,7,5,109,63,HOU200008180
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,28,26,12,8,12,16,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,6,6,74,46,HOU200008230
1,5,5,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,27,32,31,1,1,5,9,1,0,1,0,1,0,7,1,0,0,0,0,0,0,0,11,7,106,65,NYN200008290
1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,33,29,2,2,9,13,2,1,0,0,3,0,7,1,1,0,0,0,0,0,0,6,6,105,66,HOU200009030
1,3,3,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,16,25,20,5,5,5,14,0,0,3,0,4,0,6,1,1,0,0,0,0,0,0,6,3,99,53,CHN200009080
1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,27,34,33,3,3,9,17,2,0,2,0,1,0,5,0,0,0,0,0,0,0,0,5,14,84,49,HOU200009130
1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,26,23,4,3,6,10,1,0,1,0,2,0,4,1,1,0,0,0,0,0,0,6,5,93,58,SLN200009190
1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,24,30,29,3,3,6,8,2,0,0,0,0,0,6,0,0,1,0,0,0,0,0,11,6,94,62,CIN200009240
1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,21,31,28,4,4,7,9,2,0,0,0,3,0,7,1,0,0,0,0,0,0,0,6,7,92,62,HOU200009300
