B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,P_G,P_GS,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,game.key
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,9,9,1,1,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,35,23,ANA200004050
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,9,2,2,4,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,24,14,ANA200004090
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9,7,ANA200004120
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,10,10,2,2,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,38,23,CHA200004140
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,6,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,2,22,12,TOR200004180
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,11,7,0,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,0,2,1,3,3,39,20,TBA200004210
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,5,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,3,0,25,14,ANA200004240
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,5,3,3,3,3,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,35,18,ANA200004270
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,13,12,0,0,3,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,5,44,26,ANA200004290
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,12,10,0,0,2,3,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,4,2,54,30,SEA200005060
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,10,9,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5,1,34,20,ANA200005080
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,4,1,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,19,8,ANA200005090
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,12,11,1,1,3,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,3,34,19,ANA200005110
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,11,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,3,4,43,28,ANA200005140
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,22,18,4,4,7,8,1,0,0,0,2,0,2,0,0,1,1,0,0,0,0,5,5,63,40,ANA200005200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,8,MIN200005240
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,MIN200005250
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,3,27,11,KCA200005270
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8,7,0,0,2,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,38,24,CLE200005290
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,5,1,1,2,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,24,12,CLE200005310
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,9,8,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,21,9,ANA200006020
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,9,8,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,2,37,22,ANA200006050
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,6,4,4,4,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,7,ANA200006070
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,2,0,11,4,ARI200006110
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,5,1,1,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,14,8,TBA200006130
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,TBA200006150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,10,9,0,0,4,4,0,0,0,0,1,0,0,2,0,0,0,0,0,2,2,4,1,28,15,BAL200006170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,4,15,10,ANA200006230
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,7,1,0,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,2,1,32,15,ANA200006250
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,8,0,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,20,13,ANA200007010
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,16,14,2,2,5,10,2,0,1,0,2,0,0,1,0,0,0,0,0,1,0,7,1,49,27,ANA200007030
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,9,6,ANA200007050
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,1,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,9,LAN200007130
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,4,1,0,1,2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,26,12,SDN200007160
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,7,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,22,14,SDN200007180
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,5,OAK200007210
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,6,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,1,20,11,OAK200007230
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,7,1,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,11,TEX200007260
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,8,ANA200007270
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,3,0,27,12,ANA200007290
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,4,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,10,ANA200007300
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,NYA200008200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,18,11,BOS200008220
