B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,P_G,P_GS,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,game.key
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,11,6,TOR200006200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,31,25,8,8,9,16,2,1,1,0,5,0,0,1,1,0,0,0,0,0,0,6,10,88,44,CLE200006241
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,14,13,2,2,4,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,4,46,31,DET200006280
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,14,8,TBA200007040
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,23,20,5,2,6,7,1,0,0,0,2,0,3,1,0,1,0,1,0,0,0,7,4,90,54,DET200007222
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,DET200007260
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,25,24,4,4,8,18,4,0,2,0,0,0,3,0,1,0,0,0,0,0,0,6,7,66,41,TEX200007270
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,26,24,3,3,7,12,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,8,8,71,43,DET200008050
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,28,27,2,2,4,7,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,9,9,67,41,DET200008100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11,6,OAK200008120
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,30,29,0,0,5,6,1,0,0,0,1,0,6,3,0,0,0,0,0,0,0,13,5,99,65,SEA200008150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,24,24,1,0,4,5,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,7,6,85,54,DET200008210
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,31,27,2,2,5,8,1,1,0,0,4,0,6,0,0,0,0,1,0,0,0,10,6,92,52,MIN200008260
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,30,26,3,3,6,10,4,0,0,0,2,0,0,2,2,0,0,1,0,0,0,10,10,78,40,DET200009010
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,32,30,1,1,7,10,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,8,11,84,49,DET200009060
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,31,30,5,3,6,9,3,0,0,0,1,0,7,0,0,0,0,1,0,0,0,4,12,84,51,TOR200009100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,23,19,4,4,6,7,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,5,6,81,44,DET200009150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,21,21,6,4,10,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,49,35,DET200009190
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,36,34,4,4,10,15,2,0,1,0,2,0,6,0,0,0,0,1,0,0,0,10,8,123,79,NYA200009250
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,28,27,5,5,11,14,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,7,6,84,59,DET200009300
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,28,24,3,1,7,10,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,11,3,94,58,CLE200104200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA200105040
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,32,28,2,2,3,7,1,0,1,0,4,1,1,0,0,0,0,0,0,0,0,16,7,86,52,ANA200105060
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,27,25,5,5,8,15,4,0,1,0,1,0,1,1,1,0,0,0,0,0,0,12,3,84,50,BAL200105170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,30,28,4,4,5,6,1,0,0,0,1,0,4,0,1,0,0,1,0,0,0,7,11,83,49,CHA200106030
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,30,24,5,5,7,10,3,0,0,0,5,0,4,0,0,0,1,0,0,0,0,3,11,86,49,CHA200109050
